country,study_id,age_low,age_high,region,gender,n_deaths,date_start_survey,date_end_survey,matching_with_sero,cumulative,age_breakdown,gender_breakdown,for_regional_analysis,time_series,ref,notes
England,GBR3,0,999,all,both,866,24/04/2020,24/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,764,25/04/2020,25/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,756,26/04/2020,26/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,717,27/04/2020,27/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,695,28/04/2020,28/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,694,29/04/2020,29/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,651,30/04/2020,30/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,654,01/05/2020,01/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,586,02/05/2020,02/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,553,03/05/2020,03/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,556,04/05/2020,04/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,535,05/05/2020,05/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,518,06/05/2020,06/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,530,07/05/2020,07/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,476,08/05/2020,08/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,461,09/05/2020,09/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,419,10/05/2020,10/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,354,11/05/2020,11/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,377,12/05/2020,12/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,370,13/05/2020,13/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,368,14/05/2020,14/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,357,15/05/2020,15/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,347,16/05/2020,16/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,313,17/05/2020,17/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,341,18/05/2020,18/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,310,19/05/2020,19/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,300,20/05/2020,20/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,282,21/05/2020,21/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,253,22/05/2020,22/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,254,23/05/2020,23/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,233,24/05/2020,24/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,236,25/05/2020,25/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,258,26/05/2020,26/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,228,27/05/2020,27/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,235,28/05/2020,28/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,214,29/05/2020,29/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,183,30/05/2020,30/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,173,31/05/2020,31/05/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,177,01/06/2020,01/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,203,02/06/2020,02/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,175,03/06/2020,03/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,164,04/06/2020,04/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,158,05/06/2020,05/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,123,06/06/2020,06/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,136,07/06/2020,07/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,140,08/06/2020,08/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,128,09/06/2020,09/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,139,10/06/2020,10/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,105,11/06/2020,11/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,118,12/06/2020,12/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,85,13/06/2020,13/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,117,14/06/2020,14/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,90,15/06/2020,15/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,102,16/06/2020,16/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,88,17/06/2020,17/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,77,18/06/2020,18/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,75,19/06/2020,19/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,75,20/06/2020,20/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,66,21/06/2020,21/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,73,22/06/2020,22/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,86,23/06/2020,23/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,91,24/06/2020,24/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,92,25/06/2020,25/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,68,26/06/2020,26/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,58,27/06/2020,27/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,61,28/06/2020,28/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,62,29/06/2020,29/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,68,30/06/2020,30/06/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,43,01/07/2020,01/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,55,02/07/2020,02/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,43,03/07/2020,03/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,46,04/07/2020,04/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,44,05/07/2020,05/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,45,06/07/2020,06/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,40,07/07/2020,07/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,41,08/07/2020,08/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,52,09/07/2020,09/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,42,10/07/2020,10/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,31,11/07/2020,11/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,27,12/07/2020,12/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,38,13/07/2020,13/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,36,14/07/2020,14/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,36,15/07/2020,15/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,16,16/07/2020,16/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,27,17/07/2020,17/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,28,18/07/2020,18/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,19,19/07/2020,19/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,28,20/07/2020,20/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,29,21/07/2020,21/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,30,22/07/2020,22/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,29,23/07/2020,23/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,16,24/07/2020,24/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,19,25/07/2020,25/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,26,26/07/2020,26/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,12,27/07/2020,27/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,8,28/07/2020,28/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,10,29/07/2020,29/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,2,30/07/2020,30/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,1,31/07/2020,31/07/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
